code,label,slug,restaurant_name,objectID
TYC_9,Seafood,seafood,La Llotja,73512
TYC_1122,Traditional Cuisine,traditional-cuisine,La Llotja,73512
TYC_1101,Regional Cuisine,regional-cuisine,Nou Manolín,73511
TYC_6,Contemporary,contemporary,Javier Martín,73510
TYC_1122,Traditional Cuisine,traditional-cuisine,Montecruz,73509
TYC_1085,Modern Cuisine,modern-cuisine,La Picotería,73508
TYC_6,Contemporary,contemporary,Barra de José Álvarez,73507
TYC_1004,Andalusian,andalusian,Barra de José Álvarez,73507
TYC_1014,Basque,basque,Rekondo,73506
TYC_1085,Modern Cuisine,modern-cuisine,Marqués de Riscal,73505
TYC_6,Contemporary,contemporary,Lumbre,73504
TYC_1096,Seafood,seafood-1096,Muiño,73503
TYC_1101,Regional Cuisine,regional-cuisine,La Rebotica,73502
TYC_1122,Traditional Cuisine,traditional-cuisine,Charolais,73501
TYC_1096,Seafood,seafood-1096,Tira do Cordel,73500
TYC_1096,Seafood,seafood-1096,El Risco,73499
TYC_1156,Market Cuisine,market-cuisine,El Risco,73499
TYC_1101,Regional Cuisine,regional-cuisine,Mesón del Cerrato,73498
TYC_1101,Regional Cuisine,regional-cuisine,Las Musas,73497
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Pópuli Bistró,73496
TYC_1085,Modern Cuisine,modern-cuisine,Venta Moncalvillo,73495
TYC_1122,Traditional Cuisine,traditional-cuisine,Casa Chesmy,73494
TYC_1036,Creative,creative,Cocina Hermanos Torres,73492
TYC_1122,Traditional Cuisine,traditional-cuisine,Ca n'Alfredo,73491
TYC_6,Contemporary,contemporary,Es Ventall,73490
TYC_1122,Traditional Cuisine,traditional-cuisine,Arzábal,73489
TYC_1161,Fusion,fusion-1161,La Gaia,73488
TYC_1036,Creative,creative,Andreu Genestra,73487
TYC_1036,Creative,creative,Disfrutar,73486
TYC_1085,Modern Cuisine,modern-cuisine,Angle,73485
TYC_1044,Spanish,spanish,La Roca,73484
TYC_55,Fusion,fusion,La Roca,73484
TYC_1068,Japanese,japanese,Kanazawa,73483
TYC_1036,Creative,creative,Akelaŕe,73482
TYC_1122,Traditional Cuisine,traditional-cuisine,Akelaŕe,73482
TYC_1101,Regional Cuisine,regional-cuisine,Agorregi,73481
TYC_1085,Modern Cuisine,modern-cuisine,La Tronera,73480
TYC_1162,Grills,grills-1162,Les Corones,73479
TYC_1101,Regional Cuisine,regional-cuisine,Taberna A Laranjinha,73478
TYC_1085,Modern Cuisine,modern-cuisine,Arohaz,73477
TYC_1122,Traditional Cuisine,traditional-cuisine,La Vieja Bodega,73476
TYC_1122,Traditional Cuisine,traditional-cuisine,San Huberto,73475
TYC_6,Contemporary,contemporary,Casa Chongastán,73474
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Casa Chongastán,73474
TYC_1036,Creative,creative,Bo.TiC,73473
TYC_1085,Modern Cuisine,modern-cuisine,Celia Jiménez,73472
TYC_1122,Traditional Cuisine,traditional-cuisine,Tast & Gust,73471
TYC_1036,Creative,creative,Noor,73470
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Carmen,73469
TYC_1156,Market Cuisine,market-cuisine,Carmen,73469
TYC_1122,Traditional Cuisine,traditional-cuisine,Casa Garras,73468
TYC_1068,Japanese,japanese,Sushi Bar Tottori,73467
TYC_6,Contemporary,contemporary,Magoga,73466
TYC_1122,Traditional Cuisine,traditional-cuisine,Magoga,73466
TYC_1101,Regional Cuisine,regional-cuisine,La Taberna de Cuatro Caminos,73465
TYC_1122,Traditional Cuisine,traditional-cuisine,La Taberna de Cuatro Caminos,73465
TYC_1122,Traditional Cuisine,traditional-cuisine,La Maruca - Castellana,73464
TYC_1027,Catalan,catalan,Estrella,73463
TYC_1065,International,international,Cafeína,73462
TYC_1067,Italian,italian,Villa Cipriani,73461
TYC_1036,Creative,creative,Zaranda,73460
TYC_1036,Creative,creative,Galerna,73459
TYC_1085,Modern Cuisine,modern-cuisine,Loco,73458
TYC_1122,Traditional Cuisine,traditional-cuisine,Armazém do Sal,73457
TYC_1101,Regional Cuisine,regional-cuisine,Casa Mattos,73456
TYC_1122,Traditional Cuisine,traditional-cuisine,Alberca,73455
TYC_1068,Japanese,japanese,Midori,73454
TYC_1036,Creative,creative,Fifty Seconds,73453
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Fifty Seconds,73453
TYC_1085,Modern Cuisine,modern-cuisine,Castas e Pratos,73452
TYC_55,Fusion,fusion,Contrastes,73451
TYC_6,Contemporary,contemporary,Contrastes,73451
TYC_6,Contemporary,contemporary,Tram-Tram,73450
TYC_1036,Creative,creative,Hisop,73449
TYC_1130,Peruvian,peruvian,Waman,73448
TYC_6,Contemporary,contemporary,La Tartarería,73447
TYC_1027,Catalan,catalan,alkostat,73446
TYC_1122,Traditional Cuisine,traditional-cuisine,alkostat,73446
TYC_1156,Market Cuisine,market-cuisine,Areia,73445
TYC_1085,Modern Cuisine,modern-cuisine,Elkar,73444
TYC_1014,Basque,basque,Elkar,73444
TYC_1229,Pork Specialities,pork-specialities,Maskarada,73443
TYC_1101,Regional Cuisine,regional-cuisine,Maskarada,73443
TYC_6,Contemporary,contemporary,Ajo y Agua,73442
TYC_1065,International,international,Alessandro Maino,73441
TYC_66,Middle Eastern,middle-eastern,La Balabusta,73440
TYC_1066,Israeli,israeli,La Balabusta,73440
TYC_1031,Classic Cuisine,classic-cuisine,Via Veneto,73439
TYC_1101,Regional Cuisine,regional-cuisine,Casa Cantó,73438
TYC_1036,Creative,creative,Deliciosamarta,73437
TYC_6,Contemporary,contemporary,Tony García Espacio Gastronómico,73436
TYC_1122,Traditional Cuisine,traditional-cuisine,A Taberna do Trasno,73435
TYC_6,Contemporary,contemporary,Ca na Pilar,73434
TYC_1085,Modern Cuisine,modern-cuisine,Ten's,73433
TYC_1122,Traditional Cuisine,traditional-cuisine,Casa Brito,73432
TYC_1128,Meats and Grills,meats-and-grills,Casa Brito,73432
TYC_1122,Traditional Cuisine,traditional-cuisine,Erre que Erre,73431
TYC_1122,Traditional Cuisine,traditional-cuisine,Paco Meralgo,73430
TYC_1085,Modern Cuisine,modern-cuisine,Enoteca Paco Pérez,73429
TYC_1085,Modern Cuisine,modern-cuisine,Gresca,73428
TYC_1122,Traditional Cuisine,traditional-cuisine,Taberna A Mundiña,73427
TYC_1142,Rice Dishes,rice-dishes,Antoni Rubies,73426
TYC_1161,Fusion,fusion-1161,El Cabo,73425
TYC_9,Seafood,seafood,Miramar,73424
TYC_1122,Traditional Cuisine,traditional-cuisine,Miramar,73424
TYC_1122,Traditional Cuisine,traditional-cuisine,Salmantice,73423
TYC_1096,Seafood,seafood-1096,Es Cranc,73422
TYC_1027,Catalan,catalan,Hostal Benet,73421
TYC_1122,Traditional Cuisine,traditional-cuisine,Hostal Benet,73421
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Beat,73420
TYC_800,French Contemporary,french-contemporary,Beat,73420
TYC_1096,Seafood,seafood-1096,Desde 1911,73419
TYC_1036,Creative,creative,Audrey's,73418
TYC_1101,Regional Cuisine,regional-cuisine,Audrey's,73418
TYC_1085,Modern Cuisine,modern-cuisine,Mantúa,73417
TYC_1085,Modern Cuisine,modern-cuisine,Baeza & Rufete,73416
TYC_6,Contemporary,contemporary,Zortziko,73415
TYC_1122,Traditional Cuisine,traditional-cuisine,La Taberna de Miga,73414
TYC_1085,Modern Cuisine,modern-cuisine,La Taberna de Miga,73414
TYC_1122,Traditional Cuisine,traditional-cuisine,Don Fadrique,73413
TYC_1122,Traditional Cuisine,traditional-cuisine,Don Gil,73412
TYC_1161,Fusion,fusion-1161,Ají,73411
TYC_1130,Peruvian,peruvian,Ají,73411
TYC_1036,Creative,creative,Es Fum,73410
TYC_1085,Modern Cuisine,modern-cuisine,Er Occitan,73409
TYC_1036,Creative,creative,Er Occitan,73409
TYC_1122,Traditional Cuisine,traditional-cuisine,Can Bosch,73408
TYC_1036,Creative,creative,Maralba,73407
TYC_1026,Castilian,castilian,Maralba,73407
TYC_1122,Traditional Cuisine,traditional-cuisine,Mesón de Pincelín,73406
TYC_1122,Traditional Cuisine,traditional-cuisine,Gaucho,73405
TYC_814,Italian Contemporary,italian-contemporary,Orobianco,73404
TYC_6,Contemporary,contemporary,Jauregibarria,73403
TYC_1065,International,international,Aladin Grill,73402
TYC_1142,Rice Dishes,rice-dishes,El Pinar,73401
TYC_1101,Regional Cuisine,regional-cuisine,El Jardín de la Sal,73400
TYC_1156,Market Cuisine,market-cuisine,El Jardín de la Sal,73400
TYC_1085,Modern Cuisine,modern-cuisine,Olea Comedor,73399
TYC_1161,Fusion,fusion-1161,Olea Comedor,73399
TYC_1085,Modern Cuisine,modern-cuisine,Cepa 21,73398
TYC_1068,Japanese,japanese,99 sushi bar,73397
TYC_1036,Creative,creative,El Corral del Indianu,73396
TYC_1055,Galician,galician,Furancho La Zapatería,73395
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Le Babachris,73394
TYC_1085,Modern Cuisine,modern-cuisine,Torralbenc,73393
TYC_1122,Traditional Cuisine,traditional-cuisine,Taberna Canela en Rama,73392
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Dos Pebrots,73391
TYC_6,Contemporary,contemporary,El Montañés,73390
TYC_1122,Traditional Cuisine,traditional-cuisine,Urbisol,73389
TYC_1161,Fusion,fusion-1161,Verat,73388
TYC_1085,Modern Cuisine,modern-cuisine,Lluerna,73387
TYC_1161,Fusion,fusion-1161,Fusion19,73386
TYC_1101,Regional Cuisine,regional-cuisine,Gotzon Jatetxea,73385
TYC_1036,Creative,creative,Maca de Castro,73384
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Ca Na Joana,73383
TYC_1085,Modern Cuisine,modern-cuisine,Trasiego,73382
TYC_1122,Traditional Cuisine,traditional-cuisine,El Almacén,73381
TYC_1122,Traditional Cuisine,traditional-cuisine,Ikaitz,73380
TYC_1126,Vegetarian,vegetarian,Xavier Pellicer,73379
TYC_1122,Traditional Cuisine,traditional-cuisine,Aguatinta,73378
TYC_1122,Traditional Cuisine,traditional-cuisine,La Posada de Águeda,73377
TYC_1085,Modern Cuisine,modern-cuisine,La Curiosidad de Mauro Barreiro,73376
TYC_1065,International,international,La Gruta,73375
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Ca's Milà,73374
TYC_1085,Modern Cuisine,modern-cuisine,Ajo de Sopas,73373
TYC_1122,Traditional Cuisine,traditional-cuisine,Es Caló,73372
TYC_1101,Regional Cuisine,regional-cuisine,Petit Comitè,73371
TYC_1085,Modern Cuisine,modern-cuisine,L'Aliança d'Anglès,73370
TYC_1027,Catalan,catalan,L'Aliança d'Anglès,73370
TYC_6,Contemporary,contemporary,Juan Bravo,73369
TYC_1085,Modern Cuisine,modern-cuisine,El Espejo,73368
TYC_1085,Modern Cuisine,modern-cuisine,Compartir Cadaqués,73367
TYC_1049,French,french,Es Terral,73366
TYC_1122,Traditional Cuisine,traditional-cuisine,Can Carlitos,73364
TYC_6,Contemporary,contemporary,Can Carlitos,73364
TYC_1085,Modern Cuisine,modern-cuisine,Celeste y Don Carlos,73363
TYC_1101,Regional Cuisine,regional-cuisine,Lilium,73362
TYC_1085,Modern Cuisine,modern-cuisine,Solana,73361
TYC_1055,Galician,galician,Ó Fragón,73360
TYC_1085,Modern Cuisine,modern-cuisine,Joan Marc,73359
TYC_1122,Traditional Cuisine,traditional-cuisine,Joan Marc,73359
TYC_1085,Modern Cuisine,modern-cuisine,Bido,73358
TYC_1026,Castilian,castilian,El Pedrusco de Aldealcorvo,73357
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Casa Eladio,73356
TYC_6,Contemporary,contemporary,Casa Eladio,73356
TYC_1064,Innovative,innovative,Taberna Recreo,73355
TYC_1085,Modern Cuisine,modern-cuisine,El Rais,73354
TYC_1101,Regional Cuisine,regional-cuisine,Arcadas,73353
TYC_1096,Seafood,seafood-1096,Los Marinos José,73352
TYC_1027,Catalan,catalan,El Racó,73351
TYC_1122,Traditional Cuisine,traditional-cuisine,El Racó,73351
TYC_1122,Traditional Cuisine,traditional-cuisine,L'Algadir del Delta,73350
TYC_1036,Creative,creative,L'Algadir del Delta,73350
TYC_1036,Creative,creative,Raíces-Carlos Maldonado,73349
TYC_1085,Modern Cuisine,modern-cuisine,Contraseña,73348
TYC_1122,Traditional Cuisine,traditional-cuisine,Contraseña,73348
TYC_1085,Modern Cuisine,modern-cuisine,El de Alberto,73347
TYC_1101,Regional Cuisine,regional-cuisine,Casa Patxi,73346
TYC_1096,Seafood,seafood-1096,El Mirador del Madrileño,73345
TYC_1096,Seafood,seafood-1096,El Pescador,73344
TYC_1122,Traditional Cuisine,traditional-cuisine,Daica,73343
TYC_1036,Creative,creative,Daica,73343
TYC_1122,Traditional Cuisine,traditional-cuisine,La Boella,73342
TYC_1096,Seafood,seafood-1096,Estimar,73341
TYC_1096,Seafood,seafood-1096,Kaia Kaipe,73340
TYC_1122,Traditional Cuisine,traditional-cuisine,Raff San Pedro,73339
TYC_1085,Modern Cuisine,modern-cuisine,Raff San Pedro,73339
TYC_1085,Modern Cuisine,modern-cuisine,Adrián Quetglas,73338
TYC_1036,Creative,creative,Callizo,73337
TYC_1064,Innovative,innovative,Callizo,73337
TYC_6,Contemporary,contemporary,La Costa,73336
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,La Costa,73336
TYC_1014,Basque,basque,Jaizkibel,73335
TYC_1085,Modern Cuisine,modern-cuisine,Kava,73334
TYC_1161,Fusion,fusion-1161,Kava,73334
TYC_1096,Seafood,seafood-1096,Elkano,73333
TYC_1162,Grills,grills-1162,Elkano,73333
TYC_1128,Meats and Grills,meats-and-grills,Epeleta,73332
TYC_1122,Traditional Cuisine,traditional-cuisine,Asador Zubiondo,73331
TYC_1065,International,international,El Albero,73330
TYC_1122,Traditional Cuisine,traditional-cuisine,Artabria,73329
TYC_1122,Traditional Cuisine,traditional-cuisine,Txirene,73328
TYC_1122,Traditional Cuisine,traditional-cuisine,La Cuchara de San Lorenzo,73327
TYC_6,Contemporary,contemporary,Avenir,73325
TYC_6,Contemporary,contemporary,Èter,73324
TYC_1128,Meats and Grills,meats-and-grills,Asador Gonzaba,73323
TYC_6,Contemporary,contemporary,Ferretería,73322
TYC_1036,Creative,creative,El Drac,73321
TYC_1101,Regional Cuisine,regional-cuisine,Casa Pepe de la Judería,73320
TYC_1096,Seafood,seafood-1096,Casa Paco,73319
TYC_1122,Traditional Cuisine,traditional-cuisine,La Taberna de Almodóvar,73318
TYC_1084,Mexican,mexican,Puntarena,73317
TYC_800,French Contemporary,french-contemporary,Grenache,73316
TYC_1122,Traditional Cuisine,traditional-cuisine,Herdade dos Grous,73315
TYC_1085,Modern Cuisine,modern-cuisine,Drómo,73314
TYC_1099,Portuguese,portuguese,O Parreirinha,73313
TYC_6,Contemporary,contemporary,Almocadén,73312
TYC_1004,Andalusian,andalusian,Almocadén,73312
TYC_1122,Traditional Cuisine,traditional-cuisine,La Cocina de Colacho,73311
TYC_6,Contemporary,contemporary,Virens,73310
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Virens,73310
TYC_1085,Modern Cuisine,modern-cuisine,Stagier Bar,73309
TYC_6,Contemporary,contemporary,Almanaque,73308
TYC_1085,Modern Cuisine,modern-cuisine,Dama Juana,73307
TYC_1122,Traditional Cuisine,traditional-cuisine,Dama Juana,73307
TYC_1085,Modern Cuisine,modern-cuisine,Sa Pleta by Marc Fosh,73306
TYC_1085,Modern Cuisine,modern-cuisine,Quatre Vents 3.0,73305
TYC_1096,Seafood,seafood-1096,Cooking Almadraba,73304
TYC_1085,Modern Cuisine,modern-cuisine,Euskalduna Studio,73303
TYC_1065,International,international,Varanda,73302
TYC_1085,Modern Cuisine,modern-cuisine,Pedro Lemos,73301
TYC_1096,Seafood,seafood-1096,Taberna d'Adélia,73300
TYC_1061,Cuisine from Alentejo,cuisine-from-alentejo,Tomba Lobos,73299
TYC_1036,Creative,creative,Ment by Óscar Calleja,73298
TYC_1161,Fusion,fusion-1161,Ment by Óscar Calleja,73298
TYC_1063,Asian Influences,asian-influences,Terra,73297
TYC_1128,Meats and Grills,meats-and-grills,O Talho,73296
TYC_1122,Traditional Cuisine,traditional-cuisine,Tellus,73295
TYC_1014,Basque,basque,El Txoko de Martín,73294
TYC_1085,Modern Cuisine,modern-cuisine,El Conjuro,73293
TYC_1162,Grills,grills-1162,O'Pazo,73292
TYC_1036,Creative,creative,Tabaiba,73291
TYC_1122,Traditional Cuisine,traditional-cuisine,Finca Alfoliz,73290
TYC_6,Contemporary,contemporary,Casa da Dízima,73289
TYC_1065,International,international,The Dining Room,73288
TYC_1122,Traditional Cuisine,traditional-cuisine,Quinqué,73287
TYC_1161,Fusion,fusion-1161,Topa,73286
TYC_6,Contemporary,contemporary,Voramar,73285
TYC_1156,Market Cuisine,market-cuisine,Nairod,73284
TYC_1122,Traditional Cuisine,traditional-cuisine,Nairod,73284
TYC_1065,International,international,Noi,73283
TYC_1064,Innovative,innovative,Noi,73283
TYC_1250,Seasonal Cuisine,seasonal-cuisine,San Sebastián 57,73282
TYC_1122,Traditional Cuisine,traditional-cuisine,Solar dos Nunes,73281
TYC_1085,Modern Cuisine,modern-cuisine,A Cozinha,73280
TYC_1122,Traditional Cuisine,traditional-cuisine,Solar do Forcado,73279
TYC_1122,Traditional Cuisine,traditional-cuisine,Gran Sol,73277
TYC_1122,Traditional Cuisine,traditional-cuisine,La Mira de Gredos,73276
TYC_6,Contemporary,contemporary,Juan Carlos Ferrando,73275
TYC_1099,Portuguese,portuguese,O Pastus,73274
TYC_6,Contemporary,contemporary,O Pastus,73274
TYC_1156,Market Cuisine,market-cuisine,Âmago,73273
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Âmago,73273
TYC_1085,Modern Cuisine,modern-cuisine,Prodigi,73272
TYC_1084,Mexican,mexican,Carnal,73271
TYC_1068,Japanese,japanese,Kabuki Lisboa,73270
TYC_1161,Fusion,fusion-1161,Kabuki Lisboa,73270
TYC_1085,Modern Cuisine,modern-cuisine,Ancestral,73269
TYC_1161,Fusion,fusion-1161,San-Hô,73268
TYC_1085,Modern Cuisine,modern-cuisine,Mercearia Gadanha,73267
TYC_1156,Market Cuisine,market-cuisine,Prado,73266
TYC_6,Contemporary,contemporary,Miguel González,73265
TYC_1055,Galician,galician,Salitre,73264
TYC_1122,Traditional Cuisine,traditional-cuisine,Salitre,73264
TYC_1099,Portuguese,portuguese,Casal da Penha,73263
TYC_1085,Modern Cuisine,modern-cuisine,Cala,73262
TYC_1101,Regional Cuisine,regional-cuisine,Cala,73262
TYC_1036,Creative,creative,Lab by Sergi Arola,73261
TYC_1085,Modern Cuisine,modern-cuisine,Feitoria,73260
TYC_1085,Modern Cuisine,modern-cuisine,Lume,73259
TYC_1161,Fusion,fusion-1161,Lume,73259
TYC_1036,Creative,creative,Antiqvvm,73258
TYC_1122,Traditional Cuisine,traditional-cuisine,El Rincón de Moraga,73257
TYC_1085,Modern Cuisine,modern-cuisine,Aizian,73256
TYC_1085,Modern Cuisine,modern-cuisine,Hofmann,73255
TYC_1122,Traditional Cuisine,traditional-cuisine,El Petirrojo,73254
TYC_1036,Creative,creative,Muxgo,73253
TYC_1122,Traditional Cuisine,traditional-cuisine,Vivanda,73252
TYC_1085,Modern Cuisine,modern-cuisine,Fonda España,73251
TYC_1161,Fusion,fusion-1161,Casa 887,73250
TYC_6,Contemporary,contemporary,Casa 887,73250
TYC_1085,Modern Cuisine,modern-cuisine,Alameda,73249
TYC_6,Contemporary,contemporary,Bistrónomo,73248
TYC_1036,Creative,creative,Caelis,73247
TYC_1068,Japanese,japanese,Majide,73246
TYC_1068,Japanese,japanese,Kairiku,73245
TYC_1065,International,international,Brel,73244
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Brel,73244
TYC_1122,Traditional Cuisine,traditional-cuisine,Rincón de Diego,73243
TYC_1122,Traditional Cuisine,traditional-cuisine,Es Molí de Foc,73242
TYC_1085,Modern Cuisine,modern-cuisine,Rels,73241
TYC_1122,Traditional Cuisine,traditional-cuisine,Bresca,73240
TYC_1161,Fusion,fusion-1161,Can Simoneta,73239
TYC_1096,Seafood,seafood-1096,Posta do Sol,73238
TYC_1085,Modern Cuisine,modern-cuisine,Can Jubany,73237
TYC_1085,Modern Cuisine,modern-cuisine,Atalaya,73236
TYC_1036,Creative,creative,Atalaya,73236
TYC_1065,International,international,O Leão de Porches,73235
TYC_6,Contemporary,contemporary,Mesón Sabor Andaluz,73234
TYC_6,Contemporary,contemporary,Kökosnøt,73233
TYC_1036,Creative,creative,Kökosnøt,73233
TYC_1036,Creative,creative,Etxanobe Atelier,73232
TYC_1085,Modern Cuisine,modern-cuisine,El Portalet,73231
TYC_1036,Creative,creative,El Portalet,73231
TYC_1085,Modern Cuisine,modern-cuisine,Los Guayres,73230
TYC_1044,Spanish,spanish,Los Guayres,73230
TYC_1036,Creative,creative,Cal Xirricló,73229
TYC_1122,Traditional Cuisine,traditional-cuisine,Cal Xirricló,73229
TYC_1122,Traditional Cuisine,traditional-cuisine,Galaxia Cocina Pepehillo,73228
TYC_1122,Traditional Cuisine,traditional-cuisine,O Balado,73227
TYC_1085,Modern Cuisine,modern-cuisine,Qué Leche,73226
